mine_id,injury_body_part,injury_classifiation,injury_count,injury_days_lost,injury_nature,injury_source
2602822,Hand,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Metal covers and guards
2602823,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Metal covers and guards
2602823,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
2602830,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
2602830,Finger(s),Days of restricted activity only,1,0,"Fracture, chip","Pumps, fans, compressors, engines, turbines, NEC"
2700074,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
2700083,Back,Days away from work only,1,285,"Sprain, strains",Hand tools not powered NEC
2700083,Toe(s),Days of restricted activity only,1,0,"Fracture, chip","Posts, caps, headers, timber"
2700083,Back,Days of restricted activity only,1,0,"Sprain, strains","Miscellaneous, NEC"
2700083,Chest,Days of restricted activity only,1,0,"Contusion, bruise","Drill, percussive"
2800001,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
2800003,Foot (not ankle or toes),Days away from work only,1,80,"Fracture, chip","Floor, walking surface"
2800008,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
2800009,Wrist,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
2800015,Ankle,Days away from work only,1,8,"Sprain, strains",Ground
2800015,Back,Days away from work only,1,8,"Unclassified, not determined","Crowbar, pry bar"
2800015,Multiple parts,Days away AND restricted activity,1,4,"Contusion, bruise","Working surfaces outside, NEC"
2800019,Forearm,Days away from work only,1,12,Burn or scald (heat),Water
2800019,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Machines NEC, welder, office machines"
2800021,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
2800021,Knee,Days away from work only,1,63,"Sprain, strains",Ground
2800021,"Leg, NEC",Days away from work only,1,40,"Sprain, strains",Ground
2800026,Body systems,Employee natural caused fatal & nonfatal injury,1,0,Heart attack,"Miscellaneous, NEC"
2800026,"Face, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Miscellaneous, NEC"
2800033,Hand,Days of restricted activity only,1,0,Multiple injuries,Metal covers and guards
2800033,"Leg, NEC",Days of restricted activity only,1,0,"Contusion, bruise","Metal NEC (pipe, wire, nails, manhole covers)"
2800033,Lower leg,Days of restricted activity only,1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
2800033,Finger(s),Days of restricted activity only,1,0,"Fracture, chip",Steel rail (all sizes)
2800033,Mouth,Days of restricted activity only,1,0,"Cut, laceration, puncture","Broken rock, coal, ore, waste"
2800033,"Head, NEC",Days of restricted activity only,2,0,"Cut, laceration, puncture",Metal covers and guards
2800033,"Head, NEC",Days of restricted activity only,2,0,"Cut, laceration, puncture",Metal covers and guards
2800033,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture",Knife
2800033,Knee,Days of restricted activity only,1,0,"Sprain, strains",Loose dirt & mud
2800034,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
2800034,"Face, multiple parts",Days away from work only,1,115,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
2800502,Ankle,Days away from work only,1,3,"Sprain, strains",Ground
2800539,Knee,Days away from work only,1,18,"Cut, laceration, puncture","Scaffolds, staging, etc."
2800546,Lower leg,Days away AND restricted activity,1,35,"Cut, laceration, puncture",Blocking
2800547,Scalp,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
2800715,Multiple parts,"Death, fatal",1,0,Crushing,"Highway ore carriers, other large trucks, buses"
2800874,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Surface mining machines
2800874,Foot (not ankle or toes),Days of restricted activity only,1,0,Burn or scald (heat),Molten metal
2800956,Foot (not ankle or toes),Days away from work only,1,63,"Fracture, chip","Milling, cleaning plant, & breaker machines"
2800956,Back,Days away AND restricted activity,1,19,"Sprain, strains","Broken rock, coal, ore, waste"
2800956,Chest,Days away AND restricted activity,1,8,"Fracture, chip","Floor, walking surface"
2801005,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Axe, hammer, sledge"
2801007,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
2801014,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Animals, insects, birds, reptiles, (live)"
2801021,Knee,Days away from work only,1,218,"Sprain, strains",Ground
2801047,Back,Days away from work only,1,339,"Sprain, strains",Boilers
2801047,Eye(s) (inc. optic nerve & vision),Days away from work only,1,2,"Scratches, abrasions (superficial wounds)","Metal NEC (pipe, wire, nails, manhole covers)"
2801048,Knee,Days away from work only,1,93,Multiple injuries,Ground
2900097,Finger(s),Days of restricted activity only,1,0,"Fracture, chip",Blocking
2900097,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Hand tools not powered NEC
2900097,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Hand tools not powered NEC
2900097,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Passenger cars and pickup trucks
2900097,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
2900097,Lower leg,Days away from work only,1,133,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
2900159,Knee,Days away AND restricted activity,1,223,"Contusion, bruise","Broken rock, coal, ore, waste"
2900159,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Electrical apparatus NEC
2900170,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Steel rail (all sizes)
2900248,Shoulder(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Unclassified, not determined","Chain hoist, chain blocks"
2900248,Hand,Days away from work only,1,38,"Fracture, chip",Ground
2900248,Knee,Days away from work only,1,176,"Unclassified, not determined","Floor, walking surface"
2900708,Forearm,Days of restricted activity only,1,0,"Contusion, bruise","Metal NEC (pipe, wire, nails, manhole covers)"
2900708,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Ground
2900708,Hand,Days away AND restricted activity,1,49,"Cut, laceration, puncture",Metal covers and guards
2900708,"Head, NEC",Days away from work only,1,1,"Contusion, bruise",Ground
2900708,Knee,Days away from work only,1,1,"Sprain, strains",Bodily motion
2900708,Chest,Days away AND restricted activity,1,25,Multiple injuries,Ground
2900802,Chest,All other cases (inc. 1st aid),1,0,"Contusion, bruise","Cement products, concrete blocks, dry grout, etc."
2900802,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Scratches, abrasions (superficial wounds)",Boilers
2900802,Elbow,Days of restricted activity only,1,0,"Sprain, strains",Movable ladders
2900802,Brain,"Injuries w/o death, days away, or restrict. act.",1,0,"Concussion -- brain, cerebral","Caving rock, coal, ore, waste"
2900885,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
2901433,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Electric hoist
2901433,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Unclassified, not determined",Steel rail (all sizes)
2901712,Ankle,Days away AND restricted activity,1,4,"Sprain, strains",Ground
2901712,Chest,Days away from work only,1,9,"Fracture, chip",Metal covers and guards
2901968,Thigh,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
2901968,Hand,Days away AND restricted activity,1,2,"Unclassified, not determined",Containers NEC
2902028,Knee,Days of restricted activity only,1,0,"Sprain, strains",Steps
2902107,Finger(s),Days away from work only,1,56,"Cut, laceration, puncture","Milling, cleaning plant, & breaker machines"
2902128,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Broken rock, coal, ore, waste"
2902152,Ankle,Days of restricted activity only,1,0,"Sprain, strains",Ground
2902170,Shoulder(s),Days away AND restricted activity,1,26,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
2902170,Knee,Days away AND restricted activity,1,32,"Sprain, strains",Surface mining machines
2902170,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
2902170,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Floor, walking surface"
2902170,Back,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
2902170,"Face, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Chains, ropes, cables (not conveyor)"
2902257,Ankle,Days away from work only,1,258,"Sprain, strains","Chains, ropes, cables (not conveyor)"
2902257,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
2902269,Jaw (inc. chin),Days away from work only,1,5,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
2902269,Forearm,Days of restricted activity only,1,0,"Cut, laceration, puncture",Knife
2902269,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Metal covers and guards
2902269,Shoulder(s),Days away from work only,1,163,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
2902277,Ankle,Days of restricted activity only,1,0,"Sprain, strains",Ground
2902277,Shoulder(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Mechanical power transmission apparatus NEC
2902452,Shoulder(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Knife
2902452,Hand,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
2902452,Upper arm,"Permanent disability, partial or total",1,0,Amputation or enucleation,Belt conveyors
2902498,Neck,Days away from work only,1,2,"Contusion, bruise","Metal NEC (pipe, wire, nails, manhole covers)"
3000006,Neck,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains","Highway ore carriers, other large trucks, buses"
3000006,Elbow,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains","Chains, ropes, cables (not conveyor)"
3000006,Chest,Days of restricted activity only,1,0,"Unclassified, not determined","Broken rock, coal, ore, waste"
3000006,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Hand tools not powered NEC
3000006,Upper arm,Days of restricted activity only,1,0,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
3000006,Back,Days of restricted activity only,1,0,"Sprain, strains",Movable ladders
3000006,"Arm, NEC",Days away AND restricted activity,1,15,"Sprain, strains",Electrical apparatus NEC
3000006,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains","Forklifts, stackers, tractors, etc"
3000006,Knee,Days of restricted activity only,1,0,"Sprain, strains",Fixed ladders
3000006,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
3000006,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains","Crowbar, pry bar"
3000009,Hips,Days away AND restricted activity,1,53,"Fracture, chip",Ground
3000037,Abdomen,Days of restricted activity only,1,0,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
3000040,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Crowbar, pry bar"
3000045,Back,Days away from work only,1,204,"Unclassified, not determined","Highway ore carriers, other large trucks, buses"
3000066,Back,Days away from work only,1,179,"Sprain, strains","Broken rock, coal, ore, waste"
3000082,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
3000082,Knee,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Ground
3000215,Back,Days away from work only,1,1,"Sprain, strains",Bodily motion
3000287,Foot (not ankle or toes),Days away from work only,1,108,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
3000287,Finger(s),Days away from work only,1,58,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
3000292,Nose,"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Ground
3000292,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Burn, chemical",Acids and alkalies
3000292,Mouth,"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Chains, ropes, cables (not conveyor)"
3000292,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
3000585,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Axe, hammer, sledge"
3000663,Forearm,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Hoisting apparatus, NEC"
3000663,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Metal covers and guards
3000663,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
3000663,Shoulder(s),Days of restricted activity only,1,0,"Unclassified, not determined",Mineral items NEC
3000663,Scalp,Days away AND restricted activity,1,5,"Cut, laceration, puncture","Caving rock, coal, ore, waste"
3000663,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
3000663,Neck,Days of restricted activity only,1,0,"Contusion, bruise","Metal NEC (pipe, wire, nails, manhole covers)"
3000663,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
3000663,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
3000663,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
3000663,Thigh,Days away from work only,1,174,"Fracture, chip","Posts, caps, headers, timber"
3000663,Thigh,Days of restricted activity only,1,0,"Cut, laceration, puncture",Belt conveyors
3000820,"Trunk, multiple",Days away from work only,1,14,"Contusion, bruise",Ground
3000820,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Belt conveyors
3000963,Hand,Days away AND restricted activity,1,12,"Cut, laceration, puncture",Coal & petroleum products NEC
3000981,Finger(s),Days away from work only,1,16,"Fracture, chip",Belts (not conveyor)
